 RS_10,187.064,1074185532,1742108007
 PGM_16,391.965,35600,2689518412
 BTree_32,660.952,87075880,86322230
 IBTree_1,651.289,2421989256,2222729954
 ALEX_1,383.519,3465055848,75251025648
 RMICpp_1,1552.14,3104,3583308417
 RBS_28,278.571,1073741828,1111748461
 RobinHash_0,659.25,12884901888,529882655453
 BinarySearch_0,993.725,0,0
