 RMI_0,247.734,402653216,0
 RS_10,333.768,897060824,4365371685
 TS_10,341.237,1133629284,10598675012
 PGM_16,403.423,4604720,6145046387
 BTree_32,733.782,116016232,101102568
 IBTree_1,854.359,3225127816,2499281873
 ALEX_1,427.086,4613272376,85430925072
 RMICpp_1,904.381,3104,3651746421
 RBS_28,203.057,1073741828,2088251500
 RobinHash_0,167.274,8589934592,8816422590
 BinarySearch_0,1001.92,0,0
