 RMI_0,404.617,402653216,0
 RS_10,352.3,1220776568,5398432429
 TS_10,393.534,1624956192,14602181940
 PGM_16,565.401,27793600,12956586603
 CHT_10,272.525,19923173456,69231610445
 ART_1,684.843,5075709336,14010013125
 BTree_32,717.924,116016232,67274461
 IBTree_1,1012.14,3225127816,2525240015
 FAST_1,858.813,3657143296,18013701984
 ALEX_1,705.674,4680388672,122635647661
 RMICpp_1,1403.79,3104,3732545952
 ART_NEW_0,508.546,0,18942258913
